etamin	etamax	ptmin	ptmax	eff	deff_high	deff_low
-1.2	-0.8	25	30	0.904572	0.00195915	 0.00196317
-0.8	-0.3	25	30	0.895216	0.00159561	 0.00159988
-0.3	-0.2	25	30	0.888399	0.00340069	 0.00342322
-0.2	0.2	25	30	0.895532	0.0015877	 0.00159058
0.2	0.3	25	30	0.894868	0.00349894	 0.00353736
0.3	0.8	25	30	0.896434	0.00160633	 0.00160484
0.8	1.2	25	30	0.903626	0.00196633	 0.00198882
1.2	1.6	25	30	0.919684	0.00188788	 0.00189699
1.6	2.1	25	30	0.936109	0.00165005	 0.00166887
2.1	2.4	25	30	0.947655	0.00202338	 0.00204546
-2.4	-2.1	30	40	0.969182	0.000902649	 0.000909088
-2.1	-1.6	30	40	0.965335	0.000673993	 0.000674135
-1.6	-1.2	30	40	0.956633	0.000774214	 0.000779573
-1.2	-0.8	30	40	0.947933	0.000741566	 0.00074861
-0.8	-0.3	30	40	0.944476	0.000616345	 0.000621181
-0.3	-0.2	30	40	0.940451	0.00144537	 0.00145305
-0.2	0.2	30	40	0.941215	0.000682132	 0.000685213
0.2	0.3	30	40	0.944212	0.00143806	 0.00145671
0.3	0.8	30	40	0.944583	0.000617423	 0.000620185
0.8	1.2	30	40	0.947995	0.000744085	 0.000746664
1.2	1.6	30	40	0.957799	0.000760181	 0.000767931
1.6	2.1	30	40	0.965314	0.000674736	 0.000672583
2.1	2.4	30	40	0.970309	0.000871756	 0.000878046
-2.4	-2.1	40	60	0.988882	0.000433346	 0.000441871
-2.1	-1.6	40	60	0.988353	0.00028871	 0.000291033
-1.6	-1.2	40	60	0.985047	0.000326147	 0.000328877
-1.2	-0.8	40	60	0.981019	0.000353664	 0.000355735
-0.8	-0.3	40	60	0.97876	0.0003249	 0.000327185
-0.3	-0.2	40	60	0.975449	0.000788824	 0.000805489
-0.2	0.2	40	60	0.975829	0.000381759	 0.000385147
0.2	0.3	40	60	0.975694	0.000799889	 0.000813737
0.3	0.8	40	60	0.977868	0.000330632	 0.000333615
0.8	1.2	40	60	0.98025	0.00036026	 0.000361447
1.2	1.6	40	60	0.984723	0.000328315	 0.000330636
1.6	2.1	40	60	0.988677	0.000285439	 0.000288502
2.1	2.4	40	60	0.989594	0.000413001	 0.000419313
-2.4	-2.1	60	100	0.994792	0.00101966	 0.00109452
-2.1	-1.6	60	100	0.99307	0.000757138	 0.000799479
-1.6	-1.2	60	100	0.991064	0.000825768	 0.00086602
-1.2	-0.8	60	100	0.989037	0.000896978	 0.000935623
-0.8	-0.3	60	100	0.988484	0.000778817	 0.000808931
-0.3	-0.2	60	100	0.987001	0.00192938	 0.0020837
-0.2	0.2	60	100	0.986797	0.000917334	 0.00095563
0.2	0.3	60	100	0.986166	0.00206234	 0.00223115
0.3	0.8	60	100	0.988011	0.000806748	 0.000836279
0.8	1.2	60	100	0.990877	0.000840524	 0.000882168
1.2	1.6	60	100	0.993482	0.000751199	 0.000790823
1.6	2.1	60	100	0.993043	0.000763558	 0.000806582
2.1	2.4	60	100	0.992304	0.00116672	 0.00124701
-2.4	-2.1	100	200	0.998544	0.00145584	 0.00399613
-2.1	-1.6	100	200	0.989322	0.00259725	 0.00292077
-1.6	-1.2	100	200	0.993902	0.00240397	 0.00269842
-1.2	-0.8	100	200	0.993214	0.00276593	 0.00310873
-0.8	-0.3	100	200	0.992196	0.00223646	 0.00249989
-0.3	-0.2	100	200	1	0.00215796	 0.00215796
-0.2	0.2	100	200	0.983353	0.00298731	 0.00324164
0.2	0.3	100	200	0.986119	0.00472081	 0.00609184
0.3	0.8	100	200	0.993966	0.00183651	 0.00210923
0.8	1.2	100	200	0.992299	0.00230234	 0.00263065
1.2	1.6	100	200	0.990772	0.00228635	 0.00262807
1.6	2.1	100	200	0.992689	0.0019276	 0.00231418
2.1	2.4	100	200	0.985095	0.00418428	 0.0051884
